Show_ID,weight
442,20.986554571764277
182,20.936937195591774
1123,20.227971661884325
101,20.216144530134567
120,20.180404230727877
810,19.949712374236082
1354,19.705095846641818
926,19.171234215846187
872,19.14824505695313
464,18.970272130883952
1009,18.92194908942719
1281,18.854502755101645
1068,18.799454220576166
1077,18.621068644194352
395,18.54956219733907
1044,18.438317338545783
