Show_ID,weight
1363,15.747511257002826
909,15.747511257002826
368,15.747511257002826
1151,15.747511257002826
1367,15.747511257002826
1395,15.747511257002826
1416,15.747511257002826
1419,15.747511257002826
1133,15.747511257002826
213,15.534874719054317
1038,15.534874719054317
473,15.534874719054317
480,15.534874719054317
1117,15.534874719054317
482,15.534874719054317
578,15.534874719054317
